language,family,code,average_edit_distance,sample_mean,sd,z
Modern_Greek,Indo-European,mode1248,7.833333333333333,7.866791666666667,0.04783523894667075,0.6994494868236141
Modern_Welsh,Indo-European,wels1247,5.916666666666667,6.6455625,0.1488116306335916,4.898110653246194
Negerhollands,Indo-European,nege1244,5.5,5.1026875,0.06472971519927907,-6.13802329852403
Nepali,Indo-European,nepa1254,6.0,7.197454545454545,0.3263852335954231,3.6688379932618895
Northern_Kurdish,Indo-European,nort2641,3.3333333333333335,5.146645833333333,0.18369900585423748,9.8711067682034
Norwegian_Bokmål,Indo-European,norw1259,4.583333333333333,4.948791666666667,0.10228793769158316,3.5728390031213393
Old_Church_Slavonic,Indo-European,chur1257,5.5,9.8865,0.7044867291521903,6.226518993876439
Old_English_ca_450_1100_,Indo-European,olde1238,5.666666666666667,6.401666666666666,0.14915883973329136,4.927632859803962
Old_Irish,Indo-European,oldi1245,6.333333333333333,8.88925,0.761599120745764,3.3559868926370258
Old_Norse,Indo-European,oldn1244,7.25,8.2435625,0.24501482145266534,4.055111825926607
Old_Prussian,Indo-European,prus1238,5.0,5.0,0.0,0.0
Old_Russian,Indo-European,oldr1238,4.625,6.05846875,0.2734775755345541,5.241631776199802
Old_Welsh,Indo-European,oldw1239,4.8,5.53975,0.2427475311179578,3.0474048349457146
Oriya,Indo-European,oriy1255,10.478260869565217,11.760391304347825,0.16496992780765102,7.7719039574141435
Ossetian,Indo-European,osse1243,11.583333333333334,15.1283125,0.5521706657306226,6.420078766726971
Ossetic,Indo-European,osse1245,3.75,3.75,0.0,0.0
Panjabi,Indo-European,panj1256,10.083333333333334,11.478666666666667,0.19462916651134624,7.1691892759145635
Pashto,Indo-European,pash1269,8.791666666666666,9.513916666666667,0.20222503408048492,3.5715162728693004
Polish,Indo-European,poli1260,11.5,13.7621875,0.3922642240657419,5.7669992857183585
Portuguese,Indo-European,port1283,3.5,3.4990625,0.08657307457281964,-0.010829002026622856
Romanian,Indo-European,roma1327,4.708333333333333,4.493645833333333,0.10967852861912729,-1.95742505577851
Russian,Indo-European,russ1263,10.416666666666666,12.341666666666667,0.32976247800957315,5.837534978567565
Russian,Indo-European,russ1263a,11.58695652173913,12.952565217391305,0.22648524430357111,6.029570270025056
Sanskrit,Indo-European,sans1269,5.326086956521739,6.823760869565217,0.3300455710121395,4.5377791571346116
Sardinian,Indo-European,sard1257,5.5,5.8945625,0.13063113953473698,3.020432198672503
Saterfriesisch,Indo-European,sate1242,5.083333333333333,5.0178125,0.07572906117653184,-0.8652006550113936
Serbocroation,Indo-European,sout1528,6.166666666666667,7.0266875,0.21526671703801642,3.9951407498886717
Serbs,Indo-European,serb1264,5.75,5.8496041666666665,0.10553826505757798,0.9437730155249943
Sindhi,Indo-European,sind1272,3.875,4.7445,0.11108824214104045,7.8271109817010265
Sinhala,Indo-European,sinh1246,6.9375,7.43340625,0.14011693966190425,3.539231239253434
Slovakian,Indo-European,slov1269,6.0,6.397708333333333,0.1426479233190917,2.788041522649385
Slovenian,Indo-European,slov1268,5.916666666666667,6.420020833333333,0.09473041692130636,5.313543242238743
Standard_Catalan,Indo-European,stan1289,4.583333333333333,4.8172291666666665,0.1061057239610389,2.2043658400485344
Standard_French,Indo-European,stan1290,5.304347826086956,5.43154347826087,0.06631719442584029,1.917989041532072
Standard_Spanish,Indo-European,stan1288,6.666666666666667,5.794791666666667,0.14551794510419444,-5.991529081693094
Swedish,Indo-European,swed1254,6.583333333333333,6.077708333333334,0.16684005724622655,-3.0305971380349375
Tajik,Indo-European,taji1245,3.625,3.625,0.0,0.0
Tokharian_A,Indo-European,tokh1242,3.25,3.25,0.0,0.0
Tokharian_B,Indo-European,tokh1243,3.25,3.25,0.0,0.0
Tok_Pisin,Indo-European,tokp1240,4.173913043478261,4.483913043478261,0.0768067902332671,4.036101483456226
Torres_Strait_Creole_(Broken),Indo-European,torr1261,9.91304347826087,9.6475,0.1488259704851674,-1.784254975090745
Ukrainian,Indo-European,ukra1253,11.5,12.12409375,0.1363130093202679,4.578387294888998
Urdu,Indo-European,urdu1245,8.666666666666666,10.700791666666667,0.2434002596439208,8.357119269206194
Vlax_Romani,Indo-European,vlax1238,6.583333333333333,7.047,0.12755028275227676,3.635167689648969
Wallon,Indo-European,wall1255,5.375,6.251041666666667,0.14950583966292263,5.859581596557024
Western_Armenian,Indo-European,homs1234,7.166666666666667,6.89125,0.19061226199621106,-1.444905295086112
Western_Farsi,Indo-European,west2369,7.543478260869565,9.289760869565217,0.19444161699478382,8.98101258200552
Western_Panjabi,Indo-European,west2386,10.208333333333334,10.998895833333334,0.13937632029137342,5.672143577526571
Aghul,Nakh-Daghestanian,aghu1253,4.75,4.746729166666666,0.06477128905509046,-0.05049819728848668
Akhvakh_Northern_Akhvakh_,Nakh-Daghestanian,akhv1239,8.833333333333334,8.340125,0.18243911942394667,-2.7034132530931068
Andi,Nakh-Daghestanian,andi1255,12.041666666666666,10.322145833333334,0.4165272492604293,-4.128231313524989
Archi,Nakh-Daghestanian,arch1244,9.375,9.128479166666667,0.1968771113372407,-1.2521558837332563
Avar_Ancux_,Nakh-Daghestanian,ancu1238,7.333333333333333,7.023708333333333,0.19724292405694804,-1.569764803885206
Avar_Andalal_,Nakh-Daghestanian,anda1281,12.041666666666666,10.33125,0.4326684168082387,-3.95318123583939
Avar,Nakh-Daghestanian,avar1256,7.333333333333333,7.1580208333333335,0.15921517064750554,-1.1011042433144307
Avar_Batlux_,Nakh-Daghestanian,batl1238,5.416666666666667,5.217875,0.10288086131250156,-1.9322511896827457
Avar_Hid_dialect_,Nakh-Daghestanian,hidd1238,10.041666666666666,9.455541666666667,0.22279436716032952,-2.630789132914684
Avaz_Khunzakh_,Nakh-Daghestanian,kunz1243,8.583333333333334,8.365125,0.20010368360558947,-1.0904763440708491
Bahvalal,Nakh-Daghestanian,bagv1239,8.333333333333334,7.7859375,0.2083493643732038,-2.627297832081773
Bats_Tsova_Tush_,Nakh-Daghestanian,bats1242,6.166666666666667,5.6712291666666665,0.18732849898641885,-2.644752414505383
Bezhta,Nakh-Daghestanian,bezh1248,6.0,5.893395833333333,0.11830611218330998,-0.9010875659702916
Budukh,Nakh-Daghestanian,budu1248,5.166666666666667,4.7214583333333335,0.10245104539639371,-4.3455714054529775
Chamalal,Nakh-Daghestanian,cham1309,7.333333333333333,6.663104166666667,0.19188007547076957,-3.4929586358681983
Chamalal_Gigatli_,Nakh-Daghestanian,giga1238,6.833333333333333,6.1490625,0.20112765559281232,-3.402171776509219
Dargwa_Chirag_,Nakh-Daghestanian,chir1284,4.875,5.9729375,0.21160839068977363,5.188534804414348
Dargwa_Itsari_,Nakh-Daghestanian,itsa1239,10.958333333333334,11.782520833333333,0.14656330811606572,5.623423151361406
Godoberi,Nakh-Daghestanian,ghod1238,9.0,7.742354166666667,0.25539882142458764,-4.924242901037356
Hinuq,Nakh-Daghestanian,hinu1240,11.041666666666666,9.225354166666667,0.30212199092794184,-6.011851353227716
Hunzib,Nakh-Daghestanian,hunz1247,6.166666666666667,6.020041666666667,0.08338169059074191,-1.7584795770053672
Ingush,Nakh-Daghestanian,ingu1240,12.416666666666666,14.092833333333333,0.3232785961324753,5.1848983716193695
Inxokvari,Nakh-Daghestanian,inxo1238,12.416666666666666,10.9035625,0.32813223036506844,-4.61126346833787
Rutul,Nakh-Daghestanian,shin1265,9.0,10.454458333333333,0.30448400184965774,4.776797219222991
East_Kewa,Nuclear Trans New Guinea,east2516,5.266666666666667,5.148633333333334,0.05919339745906805,-1.994028699145922
Erave_(South_Kewa),Nuclear Trans New Guinea,erav1244,5.933333333333334,5.400566666666666,0.2367209894091076,-2.250610171901257
Kalam,Nuclear Trans New Guinea,kala1397,6.5,5.58195652173913,0.198162866930105,-4.632772489028823
Komba,Nuclear Trans New Guinea,komb1273,4.130434782608695,4.599913043478261,0.07042027922765964,6.6668048752235585
Ku_Waru,Nuclear Trans New Guinea,boun1245,4.285714285714286,4.285714285714286,0.0,0.0
Kyaka,Nuclear Trans New Guinea,kyak1244,21.52173913043478,23.10254347826087,0.27819009601634287,5.682460915981785
Proto_Sogeram,Nuclear Trans New Guinea,soge1235,4.078947368421052,4.008157894736842,0.07115592497279141,-0.9948500242429422
West_Kewa,Nuclear Trans New Guinea,west2599,5.0,4.6415,0.08971695751528325,-3.995900105494883
Abui,Other,abui1241,11.0,11.0,0.0,0.0
Achuar,Other,achu1249,1.1666666666666667,1.1666666666666667,0.0,0.0
Adang,Other,adan1251,11.0,12.350260869565217,0.4299407554675437,3.1405742591135866
Agob-Ende-Kawam,Other,agob1244,4.5,4.5,0.0,0.0
Aguaruna,Other,agua1253,7.916666666666667,9.365666666666666,0.2590765032252294,5.592942555428517
Alamblak,Other,alam1246,4.5,4.5,0.0,0.0
Amanab,Other,aman1265,8.304347826086957,8.941565217391304,0.47117097243045913,1.352412242242692
Angaite,Other,anga1316,3.0,3.0,0.0,0.0
ASF_Auslan,Other,aust1271,4.8478260869565215,5.373804347826087,0.098987570367655,5.313578855567436
Atsugewi,Other,atsu1245,6.05,6.0303,0.08558174007482106,-0.23018929017774561
Au,Other,auuu1241,4.934782608695652,4.878195652173913,0.07800157911634431,-0.7254591145819799
Awa,Other,imbo1238,3.9285714285714284,3.9285714285714284,0.0,0.0
Awiakay,Other,awia1234,9.695652173913043,9.552826086956522,0.2243575280296147,-0.6366003771340746
Ayoreo,Other,ayor1240,7.0,7.038208333333333,0.12306724417266733,0.3104671238085568
Bardi,Other,bard1254,4.642857142857143,4.642857142857143,0.0,0.0
Bari,Other,bari1297,6.166666666666667,6.698625,0.09922776813681672,5.360982548754506
Baruya,Other,baru1267,5.428571428571429,5.428571428571429,0.0,0.0
Basque,Other,basq1248,11.416666666666666,11.8099375,0.10179326293422107,3.863426930203291
Basque,Other,west1508,8.416666666666666,8.895020833333334,0.12541548781062578,3.814155452546421
Berik,Other,beri1254,2.7857142857142856,2.7857142857142856,0.0,0.0
Bilua,Other,bilu1245,4.565217391304348,4.744304347826087,0.049727939360274837,3.6013347592038496
Bininj_Kun-wok,Other,gunw1252,6.75,6.75,0.0,0.0
Blagar,Other,blag1240,5.2631578947368425,6.971052631578948,0.48192493422102717,3.5439019971081356
Buin,Other,buin1247,13.766666666666667,14.693566666666667,0.29232147003229486,3.170824229563427
Cayubaba,Other,cayu1262,8.25,7.188875,0.5087583605646638,-2.0857151100618214
Central_Aymara,Other,cent2142,8.5,4.5195,0.9183982757458188,-4.334176255685465
Cha_palaa,Other,chac1249,4.875,4.875,0.0,0.0
Chimariko,Other,chim1301,4.7272727272727275,4.864090909090909,0.12424874969748455,1.1011634495421538
Chipaya,Other,chip1262,3.875,3.875,0.0,0.0
Chiricahua,Other,mesc1238,4.583333333333333,4.6825833333333335,0.044129262811435296,2.2490745069569047
Cocopa,Other,coco1261,5.404761904761905,5.290261904761905,0.10674693944754117,-1.0726302842272066
Cofan,Other,cofa1242,11.0,6.58,1.1021863793455329,-4.010211052167557
Copper_Inuit,Other,copp1244,5.9375,5.6710416666666665,0.0670245933636303,-3.975530771036685
Cruzeño,Other,cruz1243,18.428571428571427,18.428571428571427,0.0,0.0
Cubeo,Other,cube1242,6.0,5.5609375,0.16763601134914613,-2.619141892403638
Cusco_Quechua,Other,cusc1236,5.3,6.435666666666667,0.4005072692716152,2.83557067199318
Dalabon,Other,ngal1292,5.214285714285714,5.214285714285714,0.0,0.0
Daribi,Other,dadi1250,3.8043478260869565,3.8904565217391305,0.047390462852676785,1.8170047403812222
Degexit_an,Other,dege1248,5.25,5.25,0.0,0.0
DeneTha_South_Slavey_,Other,sout2959,6.666666666666667,6.177208333333334,0.16425881525490343,-2.9797994864006063
Dene_Suliné,Other,chip1261,4.782608695652174,4.564391304347826,0.07010981447357005,-3.11250846893357
Dogrib,Other,dogr1252,2.5714285714285716,2.5714285714285716,0.0,0.0
Doutai,Other,dout1240,2.5217391304347827,2.576304347826087,0.07285408654197355,0.7489657750340128
Duna,Other,duna1248,4.065217391304348,4.092195652173913,0.08806717429466472,0.30633730542209603
Délįne,Other,nort2942,7.0,7.3129285714285714,0.08123966249672128,3.8519186541573927
Edopi,Other,edop1238,3.869565217391304,3.9916521739130433,0.07314778352955287,1.6690451935896868
Eipo,Other,eipo1242,11.043478260869565,8.791934782608696,0.5277463495835131,-4.266336432336751
Ekari,Other,ekar1243,7.0,7.0,0.0,0.0
Elamite,Other,elam1244,6.5,8.498375,0.35425676737676054,5.6410354974946175
Ende_(Papua_New_Guinea),Other,ende1235,5.391304347826087,5.593282608695652,0.11005228811158344,1.835293607569314
Epena,Other,epen1239,12.5,12.5,0.0,0.0
Eyak,Other,eyak1241,5.333333333333333,5.333333333333333,0.0,0.0
Foi,Other,foii1241,2.4285714285714284,2.4692857142857143,0.0998226246555752,0.4078663114175288
Fore,Other,fore1270,5.142857142857143,5.142857142857143,0.0,0.0
Galeia_A,Other,gale1259,13.1,17.4719,1.2201061630239596,3.5832127830290696
Ganggalida,Other,gang1267,6.714285714285714,6.714285714285714,0.0,0.0
Gimi,Other,gimi1243,1.6304347826086956,2.4674347826086955,0.24467743770728667,3.4208303300990206
Grand_Valley_Dani,Other,lowe1415,7.142857142857143,7.142857142857143,0.0,0.0
Gui_(Gwi),Other,gwii1239,15.76086956521739,15.54058695652174,0.08189480579794785,-2.6898239338784933
Gününa_Küne,Other,puel1244,7.583333333333333,6.975708333333333,0.17526668570910098,-3.46685964615378
Hewa,Other,hewa1241,4.021739130434782,4.023304347826087,0.06337735918702687,0.02469679095787766
Hoti_Yuwana_,Other,yuwa1244,5.5,5.5,0.0,0.0
Huli,Other,huli1244,6.543478260869565,6.289086956521739,0.11097449266535236,-2.2923403228789914
Hunza,Other,hunz1248,0.5,0.5,0.0,0.0
Hupa,Other,hupa1239,4.142857142857143,4.142857142857143,0.0,0.0
I'saka_(Krisa),Other,kris1246,9.571428571428571,9.571428571428571,0.0,0.0
Iau,Other,iauu1242,5.456521739130435,5.427521739130435,0.14324728421411093,-0.20244711904383314
Idi,Other,nucl1597,5.285714285714286,5.285714285714286,0.0,0.0
Inanwatan_(Suabo),Other,inan1242,7.566666666666666,7.731933333333333,0.2340264171401917,0.7061880820388963
Isirawa,Other,isir1237,9.41304347826087,10.999934782608696,0.3852533647252919,4.119084866343406
Itonama,Other,iton1250,8.0,9.185,0.19617685990034697,6.040467772814548
Iwam,Other,iwam1256,6.0,6.0,0.0,0.0
Iyojwa_ja_Chorote,Other,iyoj1235,4.625,5.189,0.19876117831711002,2.837576254957476
Japanese,Other,nucl1643,4.291666666666667,4.4091875,0.03881709352061631,3.0275536541888655
Jicarilla,Other,jica1244,5.416666666666667,5.596208333333333,0.15404379781225275,1.1655235018646457
Jingulu,Other,djin1251,7.142857142857143,7.142857142857143,0.0,0.0
Kalamang,Other,kara1499,9.021739130434783,7.286673913043479,0.3501873104767784,-4.954677583916508
Kamang,Other,kama1365,8.304347826086957,8.337934782608695,0.06579862780951015,0.5104507136375793
Kamano,Other,kama1370,2.5217391304347827,3.920108695652174,0.3273151313552701,4.272242347695168
Karok,Other,karo1304,4.875,4.875,0.0,0.0
Kashaya,Other,kash1280,4.8478260869565215,4.58,0.1479633728337627,-1.8100836837331686
Kaure,Other,kaur1271,5.928571428571429,5.928571428571429,0.0,0.0
Kayardild,Other,kaya1318,8.928571428571429,8.928571428571429,0.0,0.0
Kemiju_(Jate),Other,keya1238,2.6956521739130435,3.607521739130435,0.26996753226975645,3.3777008573987883
Kemtuik,Other,kemt1242,4.934782608695652,4.857673913043478,0.1606967835831992,-0.4798396951875005
Ketengban,Other,kete1254,4.928571428571429,4.928571428571429,0.0,0.0
Ket,Other,kett1243,5.181818181818182,4.797181818181818,0.07429736611083669,-5.176985184946709
Khalkha-Mongolian,Other,mong1331,2.7857142857142856,2.7857142857142856,0.0,0.0
Kilmeri,Other,kilm1241,3.5,3.5,0.0,0.0
Kimaama,Other,kima1246,7.413043478260869,7.394652173913044,0.039248273916891674,-0.46858887060279564
Kiowa_Apache,Other,kiow1264,7.0,7.0,0.0,0.0
Kiraman,Other,kira1248,7.357142857142857,7.357142857142857,0.0,0.0
Kiwaian,Other,sout2949,9.642857142857142,9.642857142857142,0.0,0.0
Kogi,Other,cogu1240,9.357142857142858,9.357142857142858,0.0,0.0
Koiari,Other,gras1249,10.714285714285714,10.924166666666666,0.07974588678178188,2.6318718224963122
Kombai,Other,komb1274,3.7142857142857144,3.7142857142857144,0.0,0.0
Komnzo,Other,komn1238,4.086956521739131,4.260326086956522,0.06765048009454355,2.562724831739584
Konda_(Western_Dani),Other,west2594,16.428571428571427,16.938,0.6482588254786302,0.7858413204825162
Korafe,Other,kora1295,5.913043478260869,5.736304347826087,0.21184452120256825,-0.8342870017666516
Korowai,Other,koro1312,4.285714285714286,4.285714285714286,0.0,0.0
Kuman,Other,kuma1280,7.217391304347826,6.119608695652174,0.24367969505570275,-4.505022909047512
Kung,Other,juho1239,1.1666666666666667,1.3983958333333333,0.03969009998318931,5.838462658567631
Kunimaipa,Other,kuni1267,5.0,5.0,0.0,0.0
Kunza,Other,kunz1244,8.125,8.125,0.0,0.0
Kuot,Other,kuot1243,5.409090909090909,5.408681818181818,0.147566055096183,-0.002772256186049045
Kwoma,Other,kwom1262,6.934782608695652,7.289695652173913,0.16117287899571336,2.2020643031865195
Lardil,Other,lard1243,6.239130434782608,6.188978260869566,0.08871964297880475,-0.5652882747175195
Lengua,Other,leng1262,4.0,4.0,0.0,0.0
Limilngan,Other,limi1242,5.666666666666667,6.291888888888889,0.4292369743890335,1.456589854851506
Lipan_Apache,Other,lipa1241,5.333333333333333,5.437166666666666,0.11319090173592286,0.9173293236551726
Loloda-Laba_(Loda),Other,lolo1264,5.583333333333333,5.66725,0.15666856128033219,0.5356318203274507
Madole,Other,modo1249,5.7894736842105265,5.741736842105263,0.04253087534194215,-1.122404411417962
Mairasi,Other,nucl1594,4.065217391304348,4.036673913043479,0.08991210036807001,-0.3174598095698096
Maklew,Other,makl1246,3.142857142857143,3.142857142857143,0.0,0.0
Mala,Other,mala1294,8.214285714285714,8.214285714285714,0.0,0.0
Mali,Other,mali1284,7.285714285714286,7.285714285714286,0.0,0.0
Mapudungun,Other,mapu1245,5.75,5.3936875,0.18018749421440353,-1.9774541044231764
Marind,Other,nucl1622,5.369565217391305,5.091195652173913,0.06701323641744657,-4.153948982307613
Marra,Other,mara1385,8.541666666666666,8.707208333333334,0.07714748680826837,2.1457817164943043
Mattole,Other,matt1238,7.0,6.74325,0.14330901916828184,-1.7915829826349545
Maybrat,Other,maib1239,3.0652173913043477,3.056717391304348,0.07618751554087964,-0.11156683532276253
Mblafe,Other,mbla1238,2.7142857142857144,2.7142857142857144,0.0,0.0
Meriam,Other,meri1244,12.08695652173913,11.937695652173913,0.14546519279584297,-1.0260933677426336
Meyah,Other,meya1236,5.428571428571429,5.428571428571429,0.0,0.0
Miani,Other,mian1254,5.785714285714286,5.785714285714286,0.0,0.0
Midob,Other,mido1240,4.5,6.20021875,0.2139112312404103,7.948244419617034
Mocoví,Other,moco1246,6.5,6.4007708333333335,0.05223776321238508,-1.8995676798645962
Momu-Fas,Other,fass1245,4.826086956521739,5.3736304347826085,0.2034806329323864,2.690887434200236
Moni,Other,moni1261,6.428571428571429,6.428571428571429,0.0,0.0
Monumbo,Other,nucl1458,7.071428571428571,7.071428571428571,0.0,0.0
Arikara_(Arickaree),Other,arik1262,5.625,5.625,0.0,0.0
Assiniboine_(Asiniboine),Other,assi1247,5.875,5.875,0.0,0.0
"Baffin_Inuktitut_(Eskimo,_Northumberland_Inlet)",Other,baff1241,13.0625,13.0625,0.0,0.0
Cayuga,Other,cayu1261,7.125,7.125,0.0,0.0
Cherokee,Other,cher1273,11.25,11.25,0.0,0.0
Chibcha_(New_Granada),Other,chib1270,6.5,6.5,0.0,0.0
Chickasa,Other,chic1270,7.5,7.5,0.0,0.0
Choctaw_(1),Other,choc1276,6.5,6.584333333333333,0.18489446649783572,0.4561160478770766
Creek,Other,cree1270,5.375,5.375,0.0,0.0
Crow,Other,crow1244,8.0,8.0,0.0,0.0
Dakota_Blackfoot,Other,lako1247,7.642857142857143,7.642857142857143,0.0,0.0
Dakota_Brule,Other,brul1239,7.6875,7.6875,0.0,0.0
Dakota_Isauntie,Other,dako1258,6.75,6.75,0.0,0.0
Grand_Pawnee,Other,pawn1254,5.5,5.5,0.0,0.0
Hare_Indians_or_Tä-nä'-tin-ne,Other,hare1243,10.875,10.875,0.0,0.0
Iowä,Other,iowa1245,5.6875,5.6875,0.0,0.0
Japanese,Other,japa1256,15.071428571428571,15.071428571428571,0.0,0.0
"Kalaallisut_(Eskimo,_Greenland)",Other,kala1399,15.875,15.875,0.0,0.0
Kaw,Other,kans1243,8.75,8.75,0.0,0.0
Kootenay,Other,kute1249,4.875,4.88025,0.1397814413695586,0.03755863402581522
"Kǔtchin,_or_Louchieux",Other,gwic1235,12.083333333333334,12.08175,0.44784608374511553,-0.0035354408373826692
Laguna,Other,west2632,11.833333333333334,11.833333333333334,0.0,0.0
Mandan,Other,mand1446,7.6875,7.6875,0.0,0.0
Minnitaree,Other,hida1246,7.833333333333333,7.995333333333333,0.2131673737186509,0.7599662048368421
Mohawk,Other,moha1258,7.1875,7.1875,0.0,0.0
Omahä,Other,omah1247,10.25,10.25,0.0,0.0
Oneida,Other,onei1249,6.9375,6.9375,0.0,0.0
Onondaga,Other,onon1246,7.928571428571429,7.928571428571429,0.0,0.0
Osage,Other,osag1243,8.0,8.0,0.0,0.0
Otoe,Other,otoo1241,7.857142857142857,7.857142857142857,0.0,0.0
Punkä,Other,ponc1241,10.0,10.0,0.0,0.0
Seneca,Other,sene1264,5.375,5.375,0.0,0.0
Slave_Lake_Indians_or_A-cha'o-tin-ne,Other,slav1253,7.5,7.5,0.0,0.0
Tabasco_Chontal_(Chontal_Tabasco),Other,taba1266,10.25,10.25,0.0,0.0
Tesuque,Other,tesu1245,7.0,7.0,0.0,0.0
Tuscarora,Other,tusc1257,4.875,4.875,0.0,0.0
Two_Mountain_Iroquios,Other,laur1250,9.125,9.125,0.0,0.0
"Western_Canadian_Inuktitut_(Eskimo,_West_of_Hudson's_Bay)",Other,west2618,9.125,9.125,0.0,0.0
Winnebagoe,Other,winn1245,16.0,16.0,0.0,0.0
Wyandote,Other,wyan1247,6.75,6.75,0.0,0.0
Yakama,Other,yaki1237,16.1875,16.1875,0.0,0.0
Mosetén_Chimané,Other,mose1249,10.25,10.25,0.0,0.0
Movima,Other,movi1243,4.75,4.75,0.0,0.0
Murrinhpatha,Other,murr1258,5.630434782608695,5.524521739130435,0.06910075832709678,-1.5327334466708467
Nagovisi,Other,sibe1248,5.5,5.5,0.0,0.0
Nama,Other,nama1266,4.956521739130435,4.9230217391304345,0.16945799575743173,-0.19768910785392027
Nambo,Other,namb1293,6.214285714285714,6.214285714285714,0.0,0.0
Nasioi,Other,naas1242,5.357142857142857,5.357142857142857,0.0,0.0
Navajo,Other,nava1243,6.764705882352941,7.2565294117647055,0.13397523871784295,3.6710031952065694
Negwa_(Yagwoia),Other,yagw1240,3.0714285714285716,3.0714285714285716,0.0,0.0
Neme,Other,neme1244,4.5,4.5,0.0,0.0
Nen,Other,nenn1238,6.214285714285714,6.214285714285714,0.0,0.0
Nen,Other,nenn1238a,3.357142857142857,3.357142857142857,0.0,0.0
Netsilik,Other,nets1241,4.583333333333333,4.6348125,0.07253855022228997,0.709680115041064
Nimboran,Other,nucl1633,7.217391304347826,7.4017608695652175,0.23381373995074256,0.7885317828466043
Ninam,Other,nina1238,4.0,3.9646315789473685,0.037175741759749414,-0.9513844076387811
Nivacle,Other,niva1238,6.578947368421052,6.699184210526315,0.035842589204690294,3.354580256984591
Northeastern_Maidu,Other,nort2952,3.8333333333333335,3.8556875,0.08059198192245354,0.2773745741626765
Northern_Embera,Other,nort2972,9.291666666666666,8.3193125,0.23618476795962925,-4.116921574014751
Northern_Haida,Other,nort2938,4.25,4.25,0.0,0.0
Northern_Pomo,Other,nort2966,4.545454545454546,5.4043636363636365,0.2145216543879857,4.003833987573396
NorthMuyu,Other,nort2916,3.857142857142857,3.857142857142857,0.0,0.0
Northwestern_Maidu,Other,nort2951,3.0789473684210527,3.1965263157894737,0.11465339178538643,1.0255165201611371
Nunamiut,Other,nort2944,4.625,4.308583333333333,0.09457797631962646,-3.3455639354910307
Nungon,Other,yaum1237,4.642857142857143,4.642857142857143,0.0,0.0
Nuu_Chah_Nulth,Other,nuuc1236,9.833333333333334,9.833333333333334,0.0,0.0
Nyulnyul,Other,nyul1247,16.833333333333332,16.517238095238095,0.1107628297710054,-2.8538024782207354
Onobasulu,Other,onob1238,2.9130434782608696,3.0562173913043478,0.04963866515493549,2.884322384508009
Pagu,Other,pagu1249,13.5,15.470071428571428,0.567812808833749,3.469579054790659
Pilagá,Other,pila1245,7.041666666666667,6.989958333333333,0.0628696802434698,-0.8224685274855489
Puinave,Other,puin1248,9.75,9.75,0.0,0.0
Pumé,Other,pume1238,5.083333333333333,5.3135625,0.0837711612143535,2.7483105561537666
Páez,Other,paez1247,9.666666666666666,9.666666666666666,0.0,0.0
Qawasquar,Other,qawa1238,6.6875,6.51603125,0.3273705233301908,-0.5237757763152484
Quechan,Other,quec1382,7.653846153846154,7.418576923076923,0.2490432528147305,-0.9446922496802339
Rotokas,Other,roto1249,4.891304347826087,5.088913043478261,0.09831364577385027,2.009982379320271
Sanapana,Other,sana1298,6.3,5.479025,0.1391808020909157,-5.898622422535849
Savosavo,Other,savo1255,4.217391304347826,4.214782608695653,0.04293960623152344,-0.06075266825009807
Sawi,Other,sawi1257,14.642857142857142,14.642857142857142,0.0,0.0
Selk_nam,Other,onaa1245,4.625,4.757458333333333,0.07103360615764424,1.8647277042273418
Seri,Other,seri1257,8.7,9.273125,0.12177104566588298,4.7065786194572805
Setaman_Baktamin,Other,seta1246,4.857142857142857,4.857142857142857,0.0,0.0
Shasta,Other,shas1239,3.909090909090909,4.102409090909091,0.12540515004683755,1.5415489853963662
Sion,Other,sion1247,7.681818181818182,7.619590909090909,0.03887813580057077,-1.6005724411909492
Siwai_Motuna,Other,siwa1245,5.173913043478261,4.9629130434782605,0.06320076337751748,-3.3385672691899746
Sougb,Other,mani1235,5.142857142857143,5.142857142857143,0.0,0.0
Southern_Coastal_Tsimshian,Other,nucl1649,5.75,5.1520625,0.1425316811234396,-4.195119957100314
Suki,Other,suki1245,3.5,3.5,0.0,0.0
Tabla,Other,tabl1243,4.891304347826087,5.010456521739131,0.1061962696401935,1.1219996174700526
Taiap,Other,taia1239,4.071428571428571,4.071428571428571,0.0,0.0
Tehuelche,Other,tehu1242,6.0,6.491416666666667,0.11218174747564288,4.380540308247241
Teiwa,Other,teiw1235,11.456521739130435,11.723434782608695,0.33930202064079634,0.7866532683011298
Telefol,Other,tele1256,9.326086956521738,9.518652173913043,0.28813945531073204,0.6683056202200461
Tidore_(version_1),Other,tido1248,12.75,12.536333333333333,0.18843317812469684,-1.133912131574151
Tidore_(version_2),Other,tido1248a,5.166666666666667,5.1442499999999995,0.44647807231480785,-0.05020776619654821
Tidore,Other,tido1249,8.928571428571429,8.928571428571429,0.0,0.0
Tlingit,Other,tlin1245,4.375,4.375,0.0,0.0
Toba,Other,toba1269,5.791666666666667,5.41175,0.10021990890662574,-3.790830293216823
Tolowa,Other,tolo1259,4.125,4.2075,0.37778205592878783,0.21837987989443014
Touo,Other,touo1238,4.304347826086956,5.81545652173913,0.3076176163348631,4.912295705481403
Trumai,Other,trum1247,6.125,6.125,0.0,0.0
Tsafiki,Other,colo1249,3.5,3.5,0.0,0.0
Tucanoan_Bará,Other,waim1255,4.869565217391305,6.714869565217391,0.33869068009499526,5.448346991149918
