language,family,code,correlation,mean,sd,z
North_Tanna,Austronesian,nort2847,-0.07437782553291278,-0.0002420868622431765,0.020751847644149123,-3.5724885774964616
Numbami,Austronesian,numb1247,0.009140640469377737,4.9505029812963385e-05,0.017203357407752442,0.5284512333312326
Olal,Austronesian,olal1237,-0.1211690490085569,-0.000567692293352963,0.028596285286040024,-4.217378429011493
Old_Javanese_(Kawi),Austronesian,kawi1241,,,,
Old_Rapa_(Rapa),Austronesian,rapa1245,-0.23143605997479455,0.0007587245543197122,0.0384913272066334,-6.0323922654737405
Owa_(Santa_Ana),Austronesian,owaa1237,-0.0867218645788083,0.0007578354571775184,0.036928670279443715,-2.3688830216202303
Padoe,Austronesian,pado1242,-0.1669500085926014,-0.002055272994148078,0.037602967746076674,-4.385152169688992
Paici,Austronesian,paic1239,-0.08827720450778255,0.0001483984712892179,0.01694169057868865,-5.219408450907751
Paiwan,Austronesian,paiw1248,-0.13582420555206035,0.0006365727794267948,0.017151262363111344,-7.9563110541055435
Palauan,Austronesian,pala1344,-0.0795189316954959,0.00013657554637209912,0.019984562090656684,-3.985852023202904
Paluai,Austronesian,balu1257,-0.0473447756898051,4.564750962496397e-05,0.017516095422442195,-2.705535797590592
Pama_(Paamanese),Austronesian,paam1238,-0.35182372951934304,-0.0006553942514732206,0.06795295857965546,-5.167815244662602
Pampanga_(Kampampangan),Austronesian,pamp1243,-0.05365996839578527,-0.00015887745876009613,0.016784890782289986,-3.1874554104024946
Pangasinan,Austronesian,pang1290,-0.15727947059714206,-0.00035596616016333375,0.018513914798338707,-8.475976374864802
Patani,Austronesian,pata1260,-0.10773715171347083,6.545704449576639e-06,0.01772739331128037,-6.077808255619876
Pendau,Austronesian,pend1242,-0.07865443894562485,-0.0001770641720721655,0.016551171725665663,-4.741499639681639
Penrhyn_(Tongareva),Austronesian,penr1237,0.049576285136919696,-0.0012269417745279711,0.038672216301234026,1.3136880109409852
Petapa_Taje,Austronesian,taje1237a,0.08637168109600799,-0.001025526667991287,0.03722741688465766,2.3476570516504953
Pohnpeian,Austronesian,pohn1238,-0.27318362368131116,-0.0011473800370876534,0.03766490089897029,-7.222539742608499
Pohnpeian,Austronesian,pohn1238a,-0.1553591774957317,0.00023343312693081475,0.023118582257114332,-6.730196899283547
Port_Sandwich,Austronesian,port1285,-0.06640909896238895,0.001728237426360865,0.026432408459056457,-2.5777952279412557
Proto-Oceanic,Austronesian,ocea1241,-0.11090279731201366,0.00029470564584160234,0.04499682408162125,-2.4712300307272885
Pukapuka,Austronesian,puka1242,-0.024777864562699974,-0.0010461629738116305,0.016589301429828788,-1.4305425511297896
Puluwatese_(Puluwat),Austronesian,pulu1242,-0.008905417148029943,-0.0006083245064234717,0.017324088243345283,-0.4789338708658241
Puyuma,Austronesian,puyu1239,-0.3028948296765901,-0.0031138736380694806,0.08721516487869845,-3.437257229926301
Rade_(Rhade),Austronesian,rade1240,0.046926470352361624,3.0740981432479855e-05,0.0433813785667659,1.0810105838096984
Raga_(Hano),Austronesian,hano1246,0.03063009951188759,0.0013056046328033006,0.022595472909279483,1.2978039891805644
Raga_(Hano_Thomas_Ennever),Austronesian,hano1246b,-0.03735049725052998,0.00032413482925486124,0.023113149620908664,-1.6300085751058153
Rahambuu,Austronesian,raha1237,-0.23034898319568442,-0.0005990595913608693,0.03634932762577728,-6.320609997787014
Rakahanga-Manihiki,Austronesian,raka1237,-0.17472134316788962,-0.0010853704606179685,0.03762535235622976,-4.614866355624232
Rangiora_(NW_Tuamotus),Austronesian,tuam1242,-0.1732683529558872,0.0016841313004956882,0.03663030723641367,-4.776167536003222
Rarotongan_(Cook_Islands_Maori),Austronesian,raro1241,-0.1259121778326277,0.00019006312501171764,0.02057459126557885,-6.129027757096083
Ratagnon,Austronesian,rata1245,-0.005487874609875707,0.000790046124207831,0.017662618758458624,-0.35543544363018326
Rejang_(Rejangese),Austronesian,reja1240,-0.009577961699608359,-0.0006443448646171113,0.02025349756033961,-0.4410900788061935
Rennell_Islanders,Austronesian,renn1242,-0.07019960073814695,0.0006980353319742422,0.020724194678448722,-3.421008013587533
Riuk_Bekati'_(Dayak),Austronesian,beka1241,0.11351943911196029,0.0003937919563819284,0.03792251007625629,2.9830738241772554
Rotinese_Termanu_,Austronesian,term1237,-0.07261831694256521,-0.000606153902509618,0.021989758001769992,-3.2748047083673777
Rotumans,Austronesian,rotu1241,-0.05778290733621419,0.00013341397362297673,0.016467354259573345,-3.517038644879298
Routa,Austronesian,rout1237,-0.0551254204012505,0.000543544653691979,0.03791738051565115,-1.4681648441395898
Roviana,Austronesian,rovi1238,0.018769870900529714,-0.00014998858041727494,0.01656414906812803,1.142217412022191
Saaroa,Austronesian,saar1237,-0.08387550024279959,-0.00011836222080754277,0.017059698633525116,-4.909649333276936
Samoan,Austronesian,samo1305,-0.03819698477033788,0.0010240046982191492,0.01763502776700241,-2.2240389970887913
Samoan,Austronesian,samo1305a,-0.14152256201531396,0.0014213927672273835,0.02175946077725748,-6.569278358769961
Sarangani_Blaan,Austronesian,sara1326,-0.39226212513707837,0.0009729092979654023,0.038960484562508266,-10.093176171978477
Satawalese,Austronesian,sata1237,-0.2163209847810451,-0.002692078674791148,0.05277780599192183,-4.0477034255450475
Sawai,Austronesian,sawa1247,-0.07201128261551748,-0.00011285002559880009,0.01591388232864978,-4.517969349344744
Sa_a,Austronesian,saaa1240,-0.10727208251607626,-0.0015095178405684067,0.027834295999007278,-3.7997212029102485
Sa,Austronesian,saaa1241,-0.013787093858517677,-0.0006005564612947627,0.03681123845229698,-0.35822042266551585
Seke_(Ske),Austronesian,seke1241,-0.0635882204530818,0.00040950887261520237,0.01761091903596789,-3.6339801003565118
Senbarei,Austronesian,unua1237,-0.03770532376321845,-0.0007764506687145895,0.026344585950240963,-1.4017632755456568
Sie_(Sye),Austronesian,siee1239,-0.055262314931196446,-0.0008140695428262206,0.026304959040472878,-2.0698851993875382
Sikaiana,Austronesian,sika1261,-0.05408897315661057,0.0003889745243401977,0.017411296468715115,-3.128885191222697
Sika,Austronesian,sika1262,-0.2861378823667098,-0.0017764939178402277,0.09046064855477044,-3.1434816463503426
Sonsorol,Austronesian,sons1242,-0.10075938900830644,-0.00020073354674308115,0.019464655572257687,-5.166218076054025
Southeast_Ambrym,Austronesian,sout2859,0.019593551197460958,0.0004104737242157556,0.016392399671120224,1.1702421767474067
Southeast_Babar,Austronesian,sout2883,-0.4655864789730143,0.001975218515443028,0.09533428610029825,-4.904444314992301
Southwest_Tanna,Austronesian,sout2869,-0.10029156689671093,0.0003291569584731366,0.019408965901111876,-5.184239303002734
South_Efate,Austronesian,sout2856a,,,,
South_Marquesan,Austronesian,sout2866,-0.3362342446153572,0.002330487989955807,0.0890772938342865,-3.800797240598221
South_Tuvaluan_(Vaitupu),Austronesian,sout2865,-0.07140828701053219,0.00043483149641289684,0.016868568293799645,-4.258993250384643
Sula_Fagudu,Austronesian,sula1245,-0.01700734108760357,-0.00028409611447960826,0.05275537587081741,-0.31699603494579076
Sula_Mangoli,Austronesian,mang1408,0.021346295607261284,0.0005257554873502586,0.02516537060285022,0.8273488377537701
Sundanese,Austronesian,sund1252,-0.09744674669498789,-0.0002311397878805006,0.01698758707270603,-5.722743700504928
Sungagage,Austronesian,mari1426i,-0.11576924204605687,-0.0018344272987291903,0.024083718730606853,-4.730781654684139
Sungwadaga,Austronesian,mari1426b,-0.00027916607901754247,-0.00038897096166522714,0.01725347777511624,0.006364217352518361
Sungwadia,Austronesian,mari1426a,0.006450896900587977,-0.0008455573057077443,0.016872906969007017,0.4324361071686228
Sungwaloge_(Nalemba_Edward),Austronesian,mari1426g,-0.0027534326278207963,-0.0005696913243545399,0.017360187786498924,-0.12579018904188116
Sungwaloge_(Nalemba_Simeone_Tari),Austronesian,mari1426f,-0.037010263918076325,-0.00017881282991618719,0.017198899310535427,-2.1415004776264093
Sungwaloge_(Navenvene),Austronesian,mari1426d,-0.055611201078821455,0.000496856386337734,0.02356726052383057,-2.380762813243578
Sungwaloge_(Tauta),Austronesian,mari1426e,-0.054532057029534634,-0.00016223307155076487,0.016897070994010725,-3.2177070201844806
Sungwaloge_(Tawet),Austronesian,mari1426c,-0.09458202963222351,-0.0001763430445316807,0.017650519564948258,-5.348606665107457
Sunwadia,Austronesian,mari1426,-0.0705601494652812,0.0015179969894179323,0.03788893562665182,-1.9023534248873952
Tadyawan,Austronesian,tady1237,-0.117432690430519,0.00018024837246246667,0.016933425556163187,-6.945608164921739
Tagalog,Austronesian,taga1270,-0.024125164931264136,0.0008991619907057109,0.01744933927980579,-1.4341131501139777
Tahitians,Austronesian,tahi1242,-0.16503560630014052,0.0003490910467127567,0.022504600354479487,-7.348928429823633
Tajio,Austronesian,taji1246,0.044583686542673424,-0.0003477430520706908,0.017101002489232978,2.6274149496810817
Takia,Austronesian,taki1248,-0.060985789318499906,-3.302214758068422e-05,0.017553191300714182,-3.472460712510964
Takuu,Austronesian,taku1257,-0.10197270384999935,3.205144673506416e-05,0.018387019160874044,-5.547650459504146
Talibabu,Austronesian,tali1262,-0.21210859790406947,0.003346270544758908,0.03613276673237164,-5.962866614800372
Talise_(Tolo),Austronesian,tali1259,-0.08773542903451256,0.0005736595702180908,0.01753582209950668,-5.035925210898152
Tamambo,Austronesian,malo1243,-0.17319932506310115,0.0005075466540381987,0.037398677315911906,-4.644733027583112
Tanala,Austronesian,tana1285,-0.08860342911973758,-0.00019252711755165543,0.017633434389364894,-5.013822041128213
Tanampedagi_Taje,Austronesian,taje1237b,-0.07865443894562485,0.0005649547864931265,0.017130523739306912,-4.624458360858214
Tangoa_(Movono),Austronesian,tang1347,-0.3715118168308581,-0.000839281640000407,0.09251387425316894,-4.006669682608831
Tasiko,Austronesian,tasi1237,0.019733398290993423,-0.00014566640560512357,0.019699526850768853,1.0091138151281378
Taumako,Austronesian,taum1237,-0.055277456646997,-0.0002937740545665021,0.017124691878469232,-3.2107837608197283
Tausug_(Sulu_Moro),Austronesian,taus1251,-0.04431727057021309,0.00010413608063893667,0.019915715870866355,-2.230469993591029
Tausug,Austronesian,taus1251a,-0.10936532138300797,0.0009389823362346177,0.01658823127498113,-6.6495518353187455
Tetum_(Tetun),Austronesian,tetu1245,-0.002467087349158098,0.0013504845798006353,0.03375980739982385,-0.11308038235368169
Tetun_Dili_(Tetum),Austronesian,tetu1246,0.0898534599199184,0.0010515493776725418,0.03710370053574595,2.3933437705679386
Thao,Austronesian,thao1240,-0.2105247581689509,-0.0006085465477472262,0.02121565641600019,-9.894400979405539
Tiale,Austronesian,tial1239,,,,
Tialo_(Tomini),Austronesian,tomi1243,-0.0245288827657485,-0.00024491434790414066,0.017011733815668326,-1.4274834464831612
Tigak,Austronesian,tiga1245,-0.180032631018134,0.001663488321403818,0.09717234969617303,-1.869833547378896
Tikopia,Austronesian,tiko1237,-0.05883781765250677,-0.0003633829431964681,0.017105047802048336,-3.4185484534166557
Tikopia,Austronesian,tiko1237a,-0.073707599663376,-0.0002862922806341404,0.017173874103343287,-4.275174427210267
Tirax_(Mae),Austronesian,maee1241,-0.12680457853806293,-0.0010351125467009405,0.0375300998909719,-3.3511625696902723
Tiri-Mea_(Grand_Couli),Austronesian,tiri1258,-0.17250511366357973,-0.0008464666043379025,0.03349904763718251,-5.124284395139283
Tokelau,Austronesian,toke1240,-0.01582254546545981,4.001506338829874e-05,0.017546626161109916,-0.9040233936257019
Tokelau,Austronesian,toke1240a,-0.01911888069710812,0.00023109364324637368,0.018939988001645282,-1.0216465997060609
Tokotu'a_(Kabaena),Austronesian,kaba1285,-0.010018359891421743,0.0005383845165579731,0.03794473495151445,-0.2782136815942728
Tolaki,Austronesian,tola1247,-0.09958510360982395,-4.302361127457099e-05,0.016477655095470407,-6.041034323258338
Tomadino,Austronesian,toma1248,-0.11287647570804718,0.0029817043912558658,0.03764637278403573,-3.0775389906470276
Tombulu,Austronesian,tomb1243,-0.05272749106296974,0.0003438239051383739,0.016659748763158802,-3.1856011589724256
Tongan,Austronesian,tong1325,-0.0804928807970498,0.0002656686566779879,0.017265788050305972,-4.677374077477839
Tonsea,Austronesian,tons1240,-0.0574303741861053,-0.0004220528796412435,0.01667625517137649,-3.418532561453872
Toqabaqita,Austronesian,toab1237,-0.16731617148773414,-0.000729201080962694,0.01719153727764447,-9.690056666625026
Torete,Austronesian,tore1237,0.014525433137606441,-8.075206517313272e-05,0.03852035834308093,0.37918092746411725
Totoli,Austronesian,toto1304,0.01771932645882195,-0.0001311023916232456,0.017099409285313987,1.0439207900460181
Tubuai,Austronesian,tubu1240,-0.20881137847710024,-6.766977563527333e-05,0.03788614234016845,-5.509764146141274
Tukang_Besi_South,Austronesian,tuka1249,-0.3859329690957372,0.00528894725046734,0.09496209152888113,-4.119769373731843
Tulambatu,Austronesian,tula1253,-0.07529333681726302,-3.707402885189892e-05,0.03721666205271945,-2.022112103492959
Tungag,Austronesian,tung1290,-0.02812412590942001,-0.0020998080493181835,0.0677172674586306,-0.3843084465273268
Ulawa,Austronesian,ulaw1237,-0.1217293261962868,-0.00018659824344564627,0.027748241580062654,-4.3801956820273125
Uma_Juman_(Kayan),Austronesian,umaj1240,-0.19285869303758507,0.0008016200199950129,0.016953568269241444,-11.422982464932444
Umiray_Dumaget_Agta,Austronesian,umir1236,0.006283091285573757,0.0017040135616911774,0.03766421617614365,0.12157634457246312
Urak_Lawoi,Austronesian,urak1238,0.05858055992080367,0.0005330858816285402,0.038007570262093594,1.5272608493226438
Ura,Austronesian,urav1235,-0.15613950364580387,0.00034575166591265205,0.07002086662683331,-2.234837454178958
Uripiv-Wala-Rano-Atchin,Austronesian,urip1239,0.001078797093005627,-0.0006744847792530529,0.02561401829934729,0.06845009056245414
Vaekau-Taumako,Austronesian,pile1238,-0.11676070476324998,-2.330524461771977e-05,0.017261237774739896,-6.762979633445861
Vao,Austronesian,vaoo1237,-0.05617703845907032,-0.0022554173604853486,0.03819310051024588,-1.4118157567260003
Varisi,Austronesian,vari1239,-0.09427492663587475,-0.0015485221319901136,0.03861684713529155,-2.4011904487961915
Vera'a,Austronesian,vera1241,-0.08769718900114201,0.001365946413823597,0.03818146453183086,-2.332627532941175
Vures,Austronesian,vure1239,-0.03635461868979324,-0.0020888528755221136,0.03729764032770335,-0.9187113584989918
Waia,Austronesian,waia1242,-0.1049907387785618,0.0001718128159100461,0.036913229960812595,-2.848912211315924
Wallisian_(East_Uvea),Austronesian,wall1257,-0.03627200726924727,-0.0017663108689416126,0.037896779848401216,-0.9105178998938449
Waropen,Austronesian,waro1242,-0.1493960892491894,0.0021442575661232955,0.029545059153372834,-5.129126532752703
Waru,Austronesian,waru1266,-0.23034898319568442,0.0016369556580487165,0.037311443622653415,-6.21755462479303
Watut,Austronesian,watu1246,-0.04252837271871064,-0.0003354330909965,0.017363582655316307,-2.429967390099398
Wawonii,Austronesian,wawo1239,-0.08919426895646429,0.00018260213470372061,0.016906694005418783,-5.286478306315932
Weda,Austronesian,weda1240,-0.1413523904337868,5.465918639180364e-05,0.01745297304753672,-8.102175442260052
Western_Bukidnon_Manobo,Austronesian,west2555,-0.037037961838910345,-0.00048643100546225836,0.017216369395300215,-2.1230684585233197
Western_Tawbuid_(Batangan),Austronesian,west2559,-0.1258757612343223,0.0005227971088492339,0.01728228588756449,-7.313763883174847
West_Coast_Bajau,Austronesian,west2560,-0.14079412096234034,1.9990691430614603e-05,0.016638080106602716,-8.463363005319932
West_Futuna,Austronesian,west2515,-0.06203713586107736,-0.0006729424178722832,0.01686421668561996,-3.6387218325728727
Whitesands,Austronesian,whit1269,-0.10624903262835464,-0.0011033099648798102,0.022375688729328592,-4.699105530801234
Wiwirano,Austronesian,wiwi1237,-0.23034898319568442,0.000882611426420128,0.03749565307930047,-6.166890709519506
Wogeo,Austronesian,woge1237,0.05785836805623643,0.0003623730967086356,0.037419399446216625,1.536529068088533
Woleaian,Austronesian,wole1240,-0.26814348361172846,0.0023504121590543206,0.06829450607285163,-3.960697738735228
Wolio,Austronesian,woli1241,-0.11863194497493718,0.002926913892967335,0.03886595715806423,-3.1276435152114215
Wuvulu_Aua,Austronesian,wuvu1239,-0.08874053299721388,0.0005917974671971675,0.017117570972689254,-5.218750406055801
Xalangi_(Maevo_Vanuatu),Austronesian,mari1426h,0.022756955832971992,-8.96692811213686e-05,0.01678118098241435,1.361443222502351
Xaracuu_(Canala),Austronesian,xara1244,0.016702902959495163,-0.0004645766502513718,0.041324488980063516,0.41543114103670514
Yabem,Austronesian,yabe1254,-0.02751797713474774,-0.0004493050589494392,0.01682152524095563,-1.6091687102126613
Yakan,Austronesian,yaka1277,-0.10051591224995456,0.00013026421719175218,0.0168584278680727,-5.970080796072027
Yami_Tao_,Austronesian,yami1254,-0.04514869808576761,0.00015977291208693544,0.01805718677116041,-2.5091655512041253
Zabana_(Kia),Austronesian,zaba1237,-0.03931750517622251,0.0006824055910761197,0.05342779670174723,-0.7486722873973677
De_kwana_Maquiritari_,Cariban,maqu1238,-0.11092273056120532,0.0012766714519794771,0.017469193612532078,-6.42270069825633
Galibi_Carib,Cariban,gali1262,-0.05157742179826481,-0.0001380329428882161,0.025193268065037248,-2.041791034120072
Macushi,Cariban,macu1259,-0.08324537503113323,-0.0011147113225717354,0.01723054142599663,-4.766574751078142
Panare,Cariban,enap1235,-0.050550891963810005,0.00011553753745973106,0.016861438732871274,-3.0048698870812154
Pemon,Cariban,pemo1248,-0.04444060091762478,-0.0004623903161345876,0.03679238124633385,-1.1953075368252324
Waimiri_Atroari,Cariban,waim1253,-0.01588668800478856,-0.00029114862434131684,0.037014263438141806,-0.42133863899549134
Wai_Wai,Cariban,waiw1244,-0.12304623886632063,0.00024184308674646772,0.017081750445498492,-7.217532087617921
Chenchu,Dravidian,chen1255,-0.004648134795852082,-0.0001172336265778462,0.025770816811349174,-0.17581519446752183
Dandami_Maria,Dravidian,dand1238,-0.12195476935537808,0.0001515768149535517,0.02330485069263067,-5.239524928985853
Gondi,Dravidian,gond1265,-0.27957114706225006,-0.0021987064645726563,0.09074271520126419,-3.056690996984992
Kadar,Dravidian,kada1242,-0.007411615437536354,-0.000293376054794678,0.036894435962086185,-0.19293530845834286
Kodava,Dravidian,koda1255,0.03536180886753169,0.0008286521551436447,0.022986564414299575,1.5023191848063
Koya,Dravidian,koya1251,-0.0399850271041937,-0.00013937421833174613,0.017455014726223274,-2.282762490369054
Kui,Dravidian,kuii1252,0.03627773515949972,0.001003431400558481,0.01924094891537758,1.83329335336209
Kurukh,Dravidian,kuru1302,-0.06708864891487812,0.00011067603146689087,0.03533986488192737,-1.9015161821037523
Kuvi,Dravidian,kuvi1243,0.03840313434971881,0.0004237663724967481,0.029077817628904747,1.3061285568924108
Malapandaram,Dravidian,mala1468,0.039737588842882046,-0.00034679712634807825,0.026095240289047354,1.5360803550850717
Malayalam,Dravidian,mala1464,0.05645443691776643,0.00019761942213721294,0.03681537169048585,1.5280795741678632
Northern_Gondi,Dravidian,nort2702,-0.026284829949800824,-0.0033136987459684917,0.03600842277576155,-0.637937722151356
Paliyan,Dravidian,pali1274,-0.018971124014370275,0.0009300150009429702,0.022455036055494922,-0.8862661794944338
Tamil,Dravidian,tami1289,-0.037758189328645685,0.0004562977158813907,0.01692057672500185,-2.258462442835139
Telugu,Dravidian,telu1262,-0.0639873417053906,-5.228025390786523e-05,0.01709700764880919,-3.7395468707025943
Toda,Dravidian,toda1252,-0.043181586496846294,-0.00030837258653489445,0.017337618176560383,-2.4728433556273552
Yerukula,Dravidian,yeru1240,0.014453987908474715,-0.0021653238426205266,0.04663215528876335,0.35639167111582964
Albanian,Indo-European,alba1267,-0.0902243288075544,-0.0005105063972154225,0.01640993718075535,-5.467042403766804
Albanian_Tosk_,Indo-European,tosk1239,-0.0958619065468771,0.0004507456275526252,0.01721554048949288,-5.594518059610849
Ancient_Greek,Indo-European,anci1242,-0.15670474065747952,-0.0003273597097604228,0.016649114151644336,-9.392534613156858
Armenian,Indo-European,nucl1235,0.052576490663650395,-0.00047286318725571974,0.016630574554376894,3.18986897761415
Assamese,Indo-European,assa1263,-0.11620847769981893,-9.906238022324234e-05,0.02273717304456997,-5.106589772263911
Avestan,Indo-European,aves1237,-0.030923855456042655,0.00022165756024761595,0.02307855475485207,-1.3495434764927032
Balochi,Indo-European,balo1260,-0.07983162067768404,-0.0005643707042283351,0.01909741065022407,-4.150680499323381
Belarusian,Indo-European,bela1254,-0.046844787534663375,0.0010060495601294126,0.016182862621709544,-2.956883353294997
Bengali,Indo-European,beng1280,-0.03477249876688049,0.00101423202856263,0.016966570929629946,-2.1092494732065257
Bihari,Indo-European,biha1245,-0.26456118071280665,0.0018331808255827695,0.07259843739857523,-3.6694228014281958
Boers,Indo-European,afri1274,-0.06874431924541233,0.0008181449271552569,0.016973751097594348,-4.098237553537976
Breton,Indo-European,bret1244,-0.09482404886793958,0.00011564282777981406,0.017244737138194494,-5.505429913770172
Bulgarian,Indo-European,bulg1262,-0.10444121112214902,6.79305858886077e-05,0.0171089382856772,-6.108452784327813
Central_Kurdish,Indo-European,cent1972,0.05587283302040462,0.00041671640562857405,0.016256028238319748,3.4114185704999787
Chavacano,Indo-European,chav1241,-0.08135959144126007,0.00031281976572378217,0.01663839801489893,-4.908670362005399
Cornish,Indo-European,corn1251,-0.14567404015249513,-0.0015372576198684602,0.03163025338252341,-4.556927849723336
Czech,Indo-European,czec1258,-0.13158318464280724,-0.00016067924359314001,0.017259179312505663,-7.614643953782202
Danish,Indo-European,dani1285,-0.15150720780868304,0.00022618348733283194,0.016571706031453373,-9.15617203250066
Dari,Indo-European,dari1249,-0.00949148855309068,-4.953014405533715e-05,0.017218984926266553,-0.5483458200043017
Dutch,Indo-European,dutc1256,-0.0937363098196477,0.00020503674572968806,0.016947308366759898,-5.5431425765304425
Eastern_Armenian,Indo-European,east2283,-0.08012322687218132,-0.0005663041631245418,0.017607669316552638,-4.5183108155187135
Eastern_Pahari_Nepali_,Indo-European,east1436,-0.23046080780572892,0.0020183941827993917,0.05108690778905368,-4.550661060725647
Eastern_Yiddish,Indo-European,east2295,0.028122414738656724,-0.00011266283777870581,0.017191519840778463,1.642384026423396
English,Indo-European,stan1293,-0.08083923390705508,-0.0010449773129188307,0.01739525635439821,-4.587127373604995
Frisian,Indo-European,fris1239,-0.12220663250539429,-0.00020239891190625473,0.017230921548986033,-7.080540251236155
German,Indo-European,stan1295,-0.12080156587606646,-0.0006134532478420181,0.01691558358005259,-7.105170924753326
Gothic,Indo-European,goth1244,-0.09786134057345854,0.0002157998249118892,0.02269014077538735,-4.3224562319488795
Gujarati,Indo-European,guja1252,-0.13539634348599794,7.580475989820057e-05,0.01708897083974468,-7.927460905417532
Hindi,Indo-European,hind1269,-0.12428023516966119,0.00036108515617736713,0.016893764390236893,-7.377948303687144
Hittite,Indo-European,hitt1242,-0.06847997870945982,-0.001074994029368072,0.020344631628406905,-3.3131582773892636
Icelandic,Indo-European,icel1247,-0.16490076813237842,-0.0003329137678826437,0.016343270987083835,-10.069456383275694
Irish,Indo-European,iris1253,-0.09872953720761901,-0.0003408828647863385,0.01678741183165306,-5.860859037086262
Italian,Indo-European,ital1282,-0.11105304581188852,0.000430063688814968,0.016407132228499974,-6.794795577197336
Jamaican_Creole,Indo-European,jama1262,-0.14539888387582126,-4.817233031783863e-05,0.016727881673633933,-8.689128389436275
Judeo_Tat,Indo-European,jude1256,-0.11177563974743496,8.474143271217343e-05,0.016861849959731407,-6.633932898660958
Kashmiri,Indo-European,kash1277,0.016396636301066733,-0.0009246050024587049,0.01704762063460865,1.016050372939512
Kriol_Roper_River,Indo-European,krio1252,0.004469047538157317,2.5193829060524308e-05,0.03742012220393262,0.1187557241229365
Kristang_(Malacca_Creole_Portugese),Indo-European,mala1533,-0.0637427300554178,-0.0005775245338766189,0.01683385060507557,-3.752273143168816
Kumaoni,Indo-European,kuma1273,-0.313958846240237,0.0017213777807737168,0.05136381427683153,-6.145965373981257
Lahnda,Indo-European,lahn1241,-0.09032051954814035,8.459598994413541e-05,0.018049399142798732,-5.008760392677886
Latin,Indo-European,lati1261,-0.0696687172290282,-5.754299188157595e-05,0.017017463927202527,-4.090572751317705
Latin,Indo-European,lati1261a,0.09320320711096755,0.0010052607447149434,0.0169435285822166,5.441484394402988
Latvian,Indo-European,latv1249,-0.12710973798057174,-2.3198710158403024e-06,0.016397090052779905,-7.751827775563539
Lithuanian,Indo-European,lith1251,-0.09012136221423464,0.0005706541828741576,0.01684801965616246,-5.38294815936641
Luxembourgish,Indo-European,luxe1241,-0.11313282083633434,0.00012055929624838907,0.017124670567644027,-6.613463288839423
Macedonian,Indo-European,mace1250,-0.10479764987993019,0.0003817338958240537,0.017012955483560004,-6.18231111445577
Mahasu_Pahari,Indo-European,maha1287,-0.11917242209139166,0.0014497813137939208,0.03693086125604013,-3.266162751226321
Maithili,Indo-European,mait1250,-0.1415963083748083,0.00017784352618254815,0.016961351361034088,-8.358658982013287
Marathi,Indo-European,mara1378,-0.04921397294767284,0.0004207576535934094,0.01660889649889088,-2.9884424052242595
Marwari_India_,Indo-European,marw1260,-0.027876963869722705,0.0001608811044915164,0.020644529747668675,-1.3581246614435696
Middle_English,Indo-European,midd1317,0.10019392144971193,-0.0006459335192849898,0.029220056228881103,3.4510493128116164
Middle_High_German,Indo-European,midd1343,0.12610942178429624,0.0005797561942993603,0.020270257938155962,6.192800603375876
Modern_Greek,Indo-European,mode1248,-0.1394656762809303,-0.0005847954129148127,0.016535780816220418,-8.398809975261845
Modern_Welsh,Indo-European,wels1247,-0.08646806638913357,-9.706735020530333e-05,0.016376452127016418,-5.274097122443331
Negerhollands,Indo-European,nege1244,-0.18781193970394322,-0.00022065916188067047,0.023259088629881512,-8.065289381160856
Nepali,Indo-European,nepa1254,-0.048703091135846234,0.0006617057686860208,0.029299617048269194,-1.6848273758393155
Northern_Kurdish,Indo-European,nort2641,0.04480970429389329,-0.00018460903188787127,0.01669567090626044,2.694968868181839
Norwegian_Bokmål,Indo-European,norw1259,-0.0571132797284174,0.0002326648746839331,0.01617774718288932,-3.5447422904317776
Old_Church_Slavonic,Indo-European,chur1257,-0.20937785068409165,-0.0005732060706059393,0.022479873008197628,-9.288515310444232
Old_English_ca_450_1100_,Indo-European,olde1238,0.03903895678707321,-0.002782520339748358,0.024264875794175182,1.7235397156601509
Old_Irish,Indo-European,oldi1245,0.04030166114474405,-0.0013785309707127612,0.028977683931374697,1.4383548462383795
Old_Norse,Indo-European,oldn1244,-0.01310996974890151,0.0005688852845429446,0.02406823634853319,-0.568336409671251
Old_Prussian,Indo-European,prus1238,-0.0854323712639462,-0.0005695774021767299,0.0517107187061606,-1.6411064472723966
Old_Russian,Indo-European,oldr1238,0.07959830751566482,0.0010121964400223462,0.020303355248697447,3.870597254150106
Old_Welsh,Indo-European,oldw1239,-0.17244902648158106,0.00030428678360527384,0.050438344777484045,-3.4250393034765954
Oriya,Indo-European,oriy1255,0.024509266598237135,-9.972986214506608e-05,0.0176666475862458,1.3929635682290569
Ossetian,Indo-European,osse1243,0.03989696169741571,-0.0005729324545148135,0.017296357162470924,2.339792927018227
Ossetic,Indo-European,osse1245,-0.31312074688327174,0.0008433368669070744,0.08766394202930852,-3.5814506681117737
Panjabi,Indo-European,panj1256,-0.04503284220516604,2.3177365087130376e-05,0.016461810395709757,-2.737002704270946
Pashto,Indo-European,pash1269,-0.044060316551440604,0.0006001370236511836,0.015931764660245495,-2.8032333220771797
Polish,Indo-European,poli1260,-0.03164274209021421,-0.0006470657492595377,0.01726069485196908,-1.7957374605587635
Portuguese,Indo-European,port1283,-0.16289765696691338,-7.677220516608374e-05,0.01938314840256663,-8.400125788656052
